origin,target,horizon,model,actual,predicted,mase_scale,ae,se,smape,mase,regime,shock_window,config_hash,shocks_hash
2004-10,2005-03,5,switching,424132,538651.774104,48642.0280374,114519.774104,13114778660.9,23.7893028911,2.35433798147,clean,,f1310f570fef,3e176f06087d
2004-10,2005-04,6,switching,561782,590936.684779,48642.0280374,29154.684779,849995644.56,5.05842148027,0.599372311462,clean,,f1310f570fef,3e176f06087d
2004-11,2004-12,1,switching,408269,452545.660009,48669.7348837,44276.6600092,1960422621.57,10.2871528718,0.909737028874,clean,,f1310f570fef,3e176f06087d
2004-11,2005-01,2,switching,248358,301813.227263,48669.7348837,53455.227263,2857461321.74,19.4322147775,1.09832583618,clean,,f1310f570fef,3e176f06087d
2004-11,2005-02,3,switching,153727,281747.328684,48669.7348837,128020.328684,16389204556.3,58.79580965,2.63038886465,clean,,f1310f570fef,3e176f06087d
2004-11,2005-03,4,switching,424132,528498.257515,48669.7348837,104366.257515,10892315707.6,21.9111783804,2.14437694728,clean,,f1310f570fef,3e176f06087d
2004-11,2005-04,5,switching,561782,580514.825688,48669.7348837,18732.8256885,350918758.275,3.27985253346,0.384896809758,clean,,f1310f570fef,3e176f06087d
2004-11,2005-05,6,switching,651638,691165.802189,48669.7348837,39527.8021895,1562447145.93,5.88735333114,0.812163910157,clean,,f1310f570fef,3e176f06087d
2004-12,2005-01,1,switching,248358,291677.739901,48622.5416667,43319.7399008,1876599865.08,16.0432862865,0.890939437058,clean,,f1310f570fef,3e176f06087d
2004-12,2005-02,2,switching,153727,271543.04694,48622.5416667,117816.04694,13880620916.5,55.4076393517,2.4230746255,clean,,f1310f570fef,3e176f06087d
2004-12,2005-03,3,switching,424132,518206.749004,48622.5416667,94074.7490039,8850058400.14,19.9662274534,1.93479702581,clean,,f1310f570fef,3e176f06087d
2004-12,2005-04,4,switching,561782,570257.105506,48622.5416667,8475.10550598,71827413.3374,1.4973167384,0.174304041201,clean,,f1310f570fef,3e176f06087d
2004-12,2005-05,5,switching,651638,680753.913581,48622.5416667,29115.9135811,847736423.661,4.37047287428,0.598815129425,clean,,f1310f570fef,3e176f06087d
2004-12,2005-06,6,switching,857030,778938.291395,48622.5416667,78091.7086052,6098314952.87,9.54684867866,1.60608034727,clean,,f1310f570fef,3e176f06087d
2005-01,2005-02,1,switching,153727,261716.823767,48506.3179724,107989.823767,11661802037.1,51.9876900744,2.22630428944,clean,,f1310f570fef,3e176f06087d
2005-01,2005-03,2,switching,424132,508402.300249,48506.3179724,84270.3002485,7101483503.98,18.0733942389,1.73730564947,clean,,f1310f570fef,3e176f06087d
2005-01,2005-04,3,switching,561782,560301.8446,48506.3179724,1480.15539977,2190860.00747,0.263822602365,0.0305146929646,clean,,f1310f570fef,3e176f06087d
2005-01,2005-05,4,switching,651638,670889.472101,48506.3179724,19251.4721014,370619178.07,2.91131526679,0.396885867782,clean,,f1310f570fef,3e176f06087d
2005-01,2005-06,5,switching,857030,769060.759835,48506.3179724,87969.240165,7738587215.21,10.8197208099,1.81356251809,clean,,f1310f570fef,3e176f06087d
2005-01,2005-07,6,switching,672044,636657.618428,48506.3179724,35386.3815715,1252196000.73,5.40786090171,0.729521082011,clean,,f1310f570fef,3e176f06087d
2005-02,2005-03,1,switching,424132,550416.5,48534.1926606,126284.5,15947774940.2,25.9165141601,2.60196972644,clean,,f1310f570fef,3e176f06087d
2005-02,2005-04,2,switching,561782,545995.5,48534.1926606,15786.5,249213582.25,2.85012107576,0.325265532084,clean,,f1310f570fef,3e176f06087d
2005-02,2005-05,3,switching,651638,735732.5,48534.1926606,84094.5,7071884930.25,12.1228611968,1.73268566736,clean,,f1310f570fef,3e176f06087d
2005-02,2005-06,4,switching,857030,835775.5,48534.1926606,21254.5,451753770.25,2.51115677495,0.43792837245,clean,,f1310f570fef,3e176f06087d
2005-02,2005-07,5,switching,672044,690784.5,48534.1926606,18740.5,351206340.25,2.75023599815,0.386129839041,clean,,f1310f570fef,3e176f06087d
2005-02,2005-08,6,switching,630838,599395.5,48534.1926606,31442.5,988630806.25,5.11163124724,0.64784223815,clean,,f1310f570fef,3e176f06087d
2005-03,2005-04,1,switching,561782,540629,48676.716895,21153,447449409,3.83758870331,0.434560943082,clean,,f1310f570fef,3e176f06087d
2005-03,2005-05,2,switching,651638,730366,48676.716895,78728,6198097984,11.3933100049,1.61736462568,clean,,f1310f570fef,3e176f06087d
2005-03,2005-06,3,switching,857030,830409,48676.716895,26621,708677641,3.15519553596,0.546893909411,clean,,f1310f570fef,3e176f06087d
2005-03,2005-07,4,switching,672044,685418,48676.716895,13374,178863876,1.97044189819,0.274751479827,clean,,f1310f570fef,3e176f06087d
2005-03,2005-08,5,switching,630838,594029,48676.716895,36809,1354902481,6.01028519831,0.756193152456,clean,,f1310f570fef,3e176f06087d
2005-03,2005-09,6,switching,536619,561003,48676.716895,24384,594579456,4.44305963255,0.500937646485,clean,,f1310f570fef,3e176f06087d
2005-04,2005-05,1,switching,651638,641072.881284,48738.75,10565.1187164,111621733.491,1.63456792533,0.216770407866,clean,,f1310f570fef,3e176f06087d
2005-04,2005-06,2,switching,857030,738917.50739,48738.75,118112.49261,13950560910.5,14.8015510614,2.42337960267,clean,,f1310f570fef,3e176f06087d
2005-04,2005-07,3,switching,672044,606262.614218,48738.75,65781.3857821,4327190715.41,10.2919573521,1.34967322268,clean,,f1310f570fef,3e176f06087d
2005-04,2005-08,4,switching,630838,542183.745402,48738.75,88654.2545979,7859576858.3,15.1155347197,1.81896857424,clean,,f1310f570fef,3e176f06087d
2005-04,2005-09,5,switching,536619,486271.622732,48738.75,50347.3772677,2534858397.73,9.84413702673,1.03300509897,clean,,f1310f570fef,3e176f06087d
2005-04,2005-10,6,switching,641995,571852.334088,48738.75,70142.6659124,4919993581.3,11.5570820057,1.43915602908,clean,,f1310f570fef,3e176f06087d
2005-05,2005-06,1,switching,857030,741475.5463,48688.1538462,115554.4537,13352831769.9,14.457810793,2.37335870374,clean,,f1310f570fef,3e176f06087d
2005-05,2005-07,2,switching,672044,608852.183556,48688.1538462,63191.8164438,3993205665.47,9.86681313522,1.29788894119,clean,,f1310f570fef,3e176f06087d
2005-05,2005-08,3,switching,630838,544771.831238,48688.1538462,86066.1687616,7407385405.29,14.6419613846,1.76770244839,clean,,f1310f570fef,3e176f06087d
2005-05,2005-09,4,switching,536619,488875.593349,48688.1538462,47743.4066514,2279432878.68,9.31129368425,0.980595953633,clean,,f1310f570fef,3e176f06087d
2005-05,2005-10,5,switching,641995,574461.262865,48688.1538462,67533.7371351,4560805651.43,11.1033563962,1.38706711592,clean,,f1310f570fef,3e176f06087d
2005-05,2005-11,6,switching,474556,426308.650561,48688.1538462,48247.3494388,2327806727.87,10.7113425771,0.990946372526,clean,,f1310f570fef,3e176f06087d
2005-06,2005-07,1,switching,672044,635639.301259,48774.2072072,36404.6987411,1325302090.43,5.56781580158,0.746392423898,clean,,f1310f570fef,3e176f06087d
2005-06,2005-08,2,switching,630838,571523.564005,48774.2072072,59314.4359946,3518202317.36,9.86632270529,1.21610251383,clean,,f1310f570fef,3e176f06087d
2005-06,2005-09,3,switching,536619,515821.003899,48774.2072072,20797.9961013,432556641.83,3.95233857023,0.426413821817,clean,,f1310f570fef,3e176f06087d
2005-06,2005-10,4,switching,641995,601462.182878,48774.2072072,40532.8171221,1642909263.86,6.5193748012,0.831029747955,clean,,f1310f570fef,3e176f06087d
2005-06,2005-11,5,switching,474556,452471.810214,48774.2072072,22084.189786,487711438.504,4.76451505395,0.452784187597,clean,,f1310f570fef,3e176f06087d
2005-06,2005-12,6,switching,399279,437166.073146,48774.2072072,37887.0731458,1435430311.55,9.05907019173,0.776785012308,clean,,f1310f570fef,3e176f06087d
2005-07,2005-08,1,switching,630838,579505.189711,48680.1390135,51332.810289,2635057412.16,8.48235619869,1.05449185909,clean,,f1310f570fef,3e176f06087d
2005-07,2005-09,2,switching,536619,523846.167636,48680.1390135,12772.8323638,163145246.594,2.4089112502,0.262382824344,clean,,f1310f570fef,3e176f06087d
2005-07,2005-10,3,switching,641995,609501.121199,48680.1390135,32493.8788014,1055852159.56,5.19280535528,0.667497658386,clean,,f1310f570fef,3e176f06087d
2005-07,2005-11,4,switching,474556,460384.809048,48680.1390135,14171.1909524,200822653.01,3.03146270123,0.291108267964,clean,,f1310f570fef,3e176f06087d
2005-07,2005-12,5,switching,399279,445184.185027,48680.1390135,45905.1850266,2107286012.32,10.8720393832,0.942996177843,clean,,f1310f570fef,3e176f06087d
2005-07,2006-01,6,switching,263887,294268.516558,48680.1390135,30381.5165583,923036548.385,10.8863983808,0.624104967119,clean,,f1310f570fef,3e176f06087d
2005-08,2005-09,1,switching,536619,535267.887979,48810.9419643,1351.11202135,1825503.69423,0.252099738601,0.0276805152078,clean,,f1310f570fef,3e176f06087d
2005-08,2005-10,2,switching,641995,620967.899131,48810.9419643,21027.1008688,442138970.947,3.32980499796,0.430786623298,clean,,f1310f570fef,3e176f06087d
2005-08,2005-11,3,switching,474556,471926.406854,48810.9419643,2629.59314621,6914760.1146,0.555656001035,0.053873026014,clean,,f1310f570fef,3e176f06087d
2005-08,2005-12,4,switching,399279,456843.768679,48810.9419643,57564.7686787,3313702593.03,13.4477836088,1.17934148292,clean,,f1310f570fef,3e176f06087d
2005-08,2006-01,5,switching,263887,306017.422424,48810.9419643,42130.4224239,1774972493.62,14.7850835214,0.863134795775,clean,,f1310f570fef,3e176f06087d
2005-08,2006-02,6,switching,255251,263787.701756,48810.9419643,8536.7017561,72875276.8726,3.28942783157,0.174893198381,clean,,f1310f570fef,3e176f06087d
2005-09,2005-10,1,switching,641995,621267.703894,48668.6133333,20727.2961056,429620803.85,3.28154960037,0.425886309184,clean,,f1310f570fef,3e176f06087d
2005-09,2005-11,2,switching,474556,472241.334793,48668.6133333,2314.66520668,5357675.01902,0.488946286944,0.0475597114474,clean,,f1310f570fef,3e176f06087d
2005-09,2005-12,3,switching,399279,457157.566633,48668.6133333,57878.5666327,3349928475.45,13.5161362529,1.18923804622,clean,,f1310f570fef,3e176f06087d
2005-09,2006-01,4,switching,263887,306336.203554,48668.6133333,42449.2035544,1801934882.4,14.8886272217,0.872209020291,clean,,f1310f570fef,3e176f06087d
2005-09,2006-02,5,switching,255251,264118.076833,48668.6133333,8867.07683313,78625051.5647,3.41455709578,0.182192921183,clean,,f1310f570fef,3e176f06087d
2005-09,2006-03,6,switching,555042,527187.405579,48668.6133333,27854.5944214,775878430.379,5.14763215226,0.57233178662,clean,,f1310f570fef,3e176f06087d
2005-10,2005-11,1,switching,474556,476951.32531,48485.1548673,2395.32531041,5737583.34268,0.503480161779,0.0494032723411,clean,,f1310f570fef,3e176f06087d
2005-10,2005-12,2,switching,399279,461938.946868,48485.1548673,62659.9468676,3926268941.45,14.5514726198,1.29235323759,clean,,f1310f570fef,3e176f06087d
2005-10,2006-01,3,switching,263887,311166.839066,48485.1548673,47279.8390657,2235383182.08,16.4436217459,0.975140518683,clean,,f1310f570fef,3e176f06087d
2005-10,2006-02,4,switching,255251,269009.954327,48485.1548673,13758.9543271,189308824.177,5.248895312,0.283776639774,clean,,f1310f570fef,3e176f06087d
2005-10,2006-03,5,switching,555042,532146.443824,48485.1548673,22895.556176,524206492.609,4.21188365385,0.472217862121,clean,,f1310f570fef,3e176f06087d
2005-10,2006-04,6,switching,646441,617139.394322,48485.1548673,29301.6056778,858584095.298,4.63786962974,0.604341798186,clean,,f1310f570fef,3e176f06087d
2005-11,2005-12,1,switching,399279,461367.229171,48446.4140969,62088.2291708,3854948201.57,14.4282812302,1.28158565145,clean,,f1310f570fef,3e176f06087d
2005-11,2006-01,2,switching,263887,310582.271065,48446.4140969,46695.2710651,2180448339.84,16.2568385872,0.963854021717,clean,,f1310f570fef,3e176f06087d
2005-11,2006-02,3,switching,255251,268401.037435,48446.4140969,13150.0374352,172923484.546,5.0224334081,0.271434690891,clean,,f1310f570fef,3e176f06087d
2005-11,2006-03,4,switching,555042,531545.708025,48446.4140969,23496.2919749,552075736.57,4.32478516025,0.484995482388,clean,,f1310f570fef,3e176f06087d
2005-11,2006-04,5,switching,646441,616541.282851,48446.4140969,29899.7171489,893993085.585,4.73478013982,0.617170903281,clean,,f1310f570fef,3e176f06087d
2005-11,2006-05,6,switching,731741,718036.523977,48446.4140969,13704.4760227,187812663.057,1.89056262717,0.282879058815,clean,,f1310f570fef,3e176f06087d
2005-12,2006-01,1,switching,263887,296399.715918,48273.3596491,32512.7159185,1057076696.4,11.6057422012,0.673512598974,clean,,f1310f570fef,3e176f06087d
2005-12,2006-02,2,switching,255251,253798.592298,48273.3596491,1452.40770224,2109488.13351,0.570635051756,0.0300871477103,clean,,f1310f570fef,3e176f06087d
2005-12,2006-03,3,switching,555042,516910.364696,48273.3596491,38131.6353042,1454021610.97,7.11442720033,0.789910534121,clean,,f1310f570fef,3e176f06087d
2005-12,2006-04,4,switching,646441,601937.144691,48273.3596491,44503.8553091,1980593137.37,7.12986774053,0.921913362412,clean,,f1310f570fef,3e176f06087d
2005-12,2006-05,5,switching,731741,703631.880565,48273.3596491,28109.1194348,790122595.399,3.91662958321,0.582290514667,clean,,f1310f570fef,3e176f06087d
2005-12,2006-06,6,switching,956368,838305.251485,48273.3596491,118062.748515,13938812587,13.1570187963,2.44571228051,clean,,f1310f570fef,3e176f06087d
2006-01,2006-02,1,switching,255251,246555.725499,48130.371179,8695.27450116,75607798.6505,3.4655870714,0.180660865232,clean,,f1310f570fef,3e176f06087d
2006-01,2006-03,2,switching,555042,509740.13302,48130.371179,45301.8669799,2052259151.86,8.50913357296,0.941232445753,clean,,f1310f570fef,3e176f06087d
2006-01,2006-04,3,switching,646441,594783.899563,48130.371179,51657.1004374,2668456025.6,8.32356818746,1.0732745078,clean,,f1310f570fef,3e176f06087d
2006-01,2006-05,4,switching,731741,696561.781857,48130.371179,35179.2181433,1237577389.17,4.92601689084,0.730915163992,clean,,f1310f570fef,3e176f06087d
2006-01,2006-06,5,switching,956368,831456.686607,48130.371179,124911.313393,15602836213.5,13.9735528129,2.59527010353,clean,,f1310f570fef,3e176f06087d
2006-01,2006-07,6,switching,717573,672982.374969,48130.371179,44590.6250307,1988323840.63,6.41335481253,0.926455041555,clean,,f1310f570fef,3e176f06087d
2006-02,2006-03,1,switching,555042,511623.248731,48362.5173913,43418.7512691,1885187961.77,8.14102668494,0.897776906809,clean,,f1310f570fef,3e176f06087d
2006-02,2006-04,2,switching,646441,596652.527124,48362.5173913,49788.4728756,2478892031.28,8.01041462918,1.02948472415,clean,,f1310f570fef,3e176f06087d
2006-02,2006-05,3,switching,731741,698389.044203,48362.5173913,33351.9557965,1112352955.45,4.66418504131,0.689624064163,clean,,f1310f570fef,3e176f06087d
2006-02,2006-06,4,switching,956368,833185.167018,48362.5173913,123182.832982,15174010341.4,13.7668816163,2.54707239462,clean,,f1310f570fef,3e176f06087d
2006-02,2006-07,5,switching,717573,674762.489343,48362.5173913,42810.5106571,1832739822.72,6.14945334437,0.885200212196,clean,,f1310f570fef,3e176f06087d
2006-02,2006-08,6,switching,629734,615815.730391,48362.5173913,13918.2696092,193718228.914,2.23487979156,0.28779042862,clean,,f1310f570fef,3e176f06087d
2006-03,2006-04,1,switching,646441,606203.08561,48719.8658009,40237.9143895,1619089754.42,6.42447680898,0.825903637625,clean,,f1310f570fef,3e176f06087d
2006-03,2006-05,2,switching,731741,707925.587828,48719.8658009,23815.412172,567173856.924,3.30846216386,0.48882343538,clean,,f1310f570fef,3e176f06087d
2006-03,2006-06,3,switching,956368,842627.267914,48719.8658009,113740.732086,12936954135.4,12.6449173174,2.33458631743,clean,,f1310f570fef,3e176f06087d
2006-03,2006-07,4,switching,717573,684104.893261,48719.8658009,33468.1067395,1120114168.72,4.77543477005,0.686949895886,clean,,f1310f570fef,3e176f06087d
2006-03,2006-08,5,switching,629734,625135.828348,48719.8658009,4598.1716517,21143182.5385,0.732852372067,0.0943798094702,clean,,f1310f570fef,3e176f06087d
2006-03,2006-09,6,switching,620112,552571.303359,48719.8658009,67540.6966406,4561745702.69,11.5190003042,1.3863071158,clean,,f1310f570fef,3e176f06087d
2006-04,2006-05,1,switching,731741,717048.385537,48874.7758621,14692.6144634,215872919.77,2.02826092047,0.300617531318,clean,,f1310f570fef,3e176f06087d
2006-04,2006-06,2,switching,956368,851723.754778,48874.7758621,104644.245222,10950418058,11.5751034144,2.14106854458,clean,,f1310f570fef,3e176f06087d
2006-04,2006-07,3,switching,717573,692981.747989,48874.7758621,24591.2520109,604729675.464,3.48674903204,0.503148128604,clean,,f1310f570fef,3e176f06087d
2006-04,2006-08,4,switching,629734,633961.983125,48874.7758621,4227.9831252,17875841.3069,0.669145614397,0.0865064453109,clean,,f1310f570fef,3e176f06087d
2006-04,2006-09,5,switching,620112,561364.021868,48874.7758621,58747.978132,3451324934.6,9.94484476107,1.20201018001,clean,,f1310f570fef,3e176f06087d
2006-04,2006-10,6,switching,646372,653694.876513,48874.7758621,7322.87651253,53624520.4178,1.1265384335,0.149829362557,clean,,f1310f570fef,3e176f06087d
2006-05,2006-06,1,switching,956368,855165.37124,49008.8025751,101202.62876,10241972067.9,11.173145399,2.06498880695,clean,,f1310f570fef,3e176f06087d
2006-05,2006-07,2,switching,717573,696301.879694,49008.8025751,21271.1203064,452460559.088,3.00891127099,0.434026525618,clean,,f1310f570fef,3e176f06087d
2006-05,2006-08,3,switching,629734,637259.574777,49008.8025751,7525.57477743,56634275.7307,1.18794205863,0.153555573326,clean,,f1310f570fef,3e176f06087d
2006-05,2006-09,4,switching,620112,564628.841092,49008.8025751,55483.1589082,3078380922.43,9.36629463319,1.13210598898,clean,,f1310f570fef,3e176f06087d
2006-05,2006-10,5,switching,646372,656984.043669,49008.8025751,10612.0436686,112615470.825,1.62841822389,0.216533420754,clean,,f1310f570fef,3e176f06087d
2006-05,2006-11,6,switching,468201,499779.478903,49008.8025751,31578.4789028,997200329.814,6.52461069021,0.644343000513,clean,,f1310f570fef,3e176f06087d
2006-06,2006-07,1,switching,717573,719858.011847,49223.8846154,2285.01184742,5221279.14283,0.317929949832,0.0464207948087,clean,,f1310f570fef,3e176f06087d
2006-06,2006-08,2,switching,629734,660770.197786,49223.8846154,31036.1977858,963245573,4.80993364284,0.630510940539,clean,,f1310f570fef,3e176f06087d
2006-06,2006-09,3,switching,620112,587633.830878,49223.8846154,32478.1691219,1054831469.51,5.3783119414,0.659805079906,clean,,f1310f570fef,3e176f06087d
2006-06,2006-10,4,switching,646372,680262.218896,49223.8846154,33890.2188963,1148546936.84,5.10920318707,0.688491352544,clean,,f1310f570fef,3e176f06087d
2006-06,2006-11,5,switching,468201,521917.223854,49223.8846154,53716.2238542,2885432705.15,10.8504666534,1.09126340341,clean,,f1310f570fef,3e176f06087d
2006-06,2006-12,6,switching,459851,486029.702029,49223.8846154,26178.7020293,685324439.939,5.53530735391,0.531829257968,clean,,f1310f570fef,3e176f06087d
2006-07,2006-08,1,switching,629734,660247.781405,49208.1617021,30513.7814045,931090855.603,4.73088563643,0.620095942401,clean,,f1310f570fef,3e176f06087d
2006-07,2006-09,2,switching,620112,587114.475207,49208.1617021,32997.524793,1088836642.47,5.46666685509,0.670570158519,clean,,f1310f570fef,3e176f06087d
2006-07,2006-10,3,switching,646372,679739.540994,49208.1617021,33367.5409939,1113392791.98,5.03238829653,0.678089565628,clean,,f1310f570fef,3e176f06087d
2006-07,2006-11,4,switching,468201,521398.800163,49208.1617021,53197.8001627,2830005942.15,10.7513764966,1.08107676293,clean,,f1310f570fef,3e176f06087d
2006-07,2006-12,5,switching,459851,485507.485357,49208.1617021,25656.4853573,658255240.889,5.42788492507,0.521386787675,clean,,f1310f570fef,3e176f06087d
2006-07,2007-01,6,switching,292640,344948.49104,49208.1617021,52308.4910404,2736178234.92,16.4082293754,1.06300437226,clean,,f1310f570fef,3e176f06087d
2006-08,2006-09,1,switching,620112,580270.080096,49004.3305085,39841.9199043,1587378581.66,6.63820637861,0.813028552597,clean,,f1310f570fef,3e176f06087d
2006-08,2006-10,2,switching,646372,672853.552079,49004.3305085,26481.5520792,701272600.523,4.01471181898,0.540392079729,clean,,f1310f570fef,3e176f06087d
2006-08,2006-11,3,switching,468201,514559.831304,49004.3305085,46358.8313036,2149141239.84,9.43440760498,0.946014991381,clean,,f1310f570fef,3e176f06087d
2006-08,2006-12,4,switching,459851,478650.449629,49004.3305085,18799.4496292,353419306.362,4.00626970511,0.383628333132,clean,,f1310f570fef,3e176f06087d
2006-08,2007-01,5,switching,292640,338013.684176,49004.3305085,45373.6841755,2058771215.66,14.3894138143,0.925911724632,clean,,f1310f570fef,3e176f06087d
2006-08,2007-02,6,switching,254674,309633.026141,49004.3305085,54959.0261409,3020494554.35,19.478412848,1.12151366156,clean,,f1310f570fef,3e176f06087d
2006-09,2006-10,1,switching,646372,681759.099618,49149.8523207,35387.0996181,1252246819.38,5.32885641008,0.719983844249,clean,,f1310f570fef,3e176f06087d
2006-09,2006-11,2,switching,468201,523514.099413,49149.8523207,55313.0994133,3059538966.71,11.1550382657,1.12539706228,clean,,f1310f570fef,3e176f06087d
2006-09,2006-12,3,switching,459851,487627.307513,49149.8523207,27776.3075131,771523259.062,5.86320706086,0.565135116416,clean,,f1310f570fef,3e176f06087d
2006-09,2007-01,4,switching,292640,346998.863709,49149.8523207,54358.8637088,2954886063.72,16.9967357498,1.10598223885,clean,,f1310f570fef,3e176f06087d
2006-09,2007-02,5,switching,254674,318637.883285,49149.8523207,63963.8832846,4091378364.85,22.3138173652,1.30140540133,clean,,f1310f570fef,3e176f06087d
2006-09,2007-03,6,switching,489300,595162.838851,49149.8523207,105862.838851,11206940649.5,19.5235530547,2.15387908309,clean,,f1310f570fef,3e176f06087d
2006-10,2006-11,1,switching,468201,515624.656232,48961.7310924,47423.6562321,2249003170.42,9.64066263807,0.968586183003,clean,,f1310f570fef,3e176f06087d
2006-10,2006-12,2,switching,459851,479674.346691,48961.7310924,19823.3466913,392965074.043,4.21986416036,0.404874301806,clean,,f1310f570fef,3e176f06087d
2006-10,2007-01,3,switching,292640,338974.184641,48961.7310924,46334.1846411,2146856666.36,14.6716732359,0.946334690529,clean,,f1310f570fef,3e176f06087d
2006-10,2007-02,4,switching,254674,310555.008389,48961.7310924,55881.0083885,3122687098.52,19.7728734935,1.14132011148,clean,,f1310f570fef,3e176f06087d
2006-10,2007-03,5,switching,489300,587028.968072,48961.7310924,97728.9680725,9550951200.51,18.1596836974,1.99602762999,clean,,f1310f570fef,3e176f06087d
2006-10,2007-04,6,switching,584059,671384.229483,48961.7310924,87325.2294834,7625695704.32,13.9114581102,1.78354048223,clean,,f1310f570fef,3e176f06087d
2006-11,2006-12,1,switching,459851,468777.817275,48783.460251,8926.81727458,79688066.6538,1.92258028364,0.182988603692,clean,,f1310f570fef,3e176f06087d
2006-11,2007-01,2,switching,292640,328074.35495,48783.460251,35434.3549501,1255593510.73,11.4172822547,0.726360015624,clean,,f1310f570fef,3e176f06087d
2006-11,2007-02,3,switching,254674,299592.491051,48783.460251,44918.4910508,2017670838.28,16.2082650768,0.920772959106,clean,,f1310f570fef,3e176f06087d
2006-11,2007-03,4,switching,489300,576268.584091,48783.460251,86968.5840908,7563534618.75,16.3234136947,1.78274734189,clean,,f1310f570fef,3e176f06087d
2006-11,2007-04,5,switching,584059,660635.525026,48783.460251,76576.525026,5863964185.06,12.3044688454,1.56972311173,clean,,f1310f570fef,3e176f06087d
2006-11,2007-05,6,switching,799079,754003.820463,48783.460251,45075.179537,2031771810.29,5.80460731946,0.923984877354,clean,,f1310f570fef,3e176f06087d
2006-12,2007-01,1,switching,292640,326031.290881,48832.5791667,33391.2908811,1114978306.71,10.7945176617,0.683791260895,clean,,f1310f570fef,3e176f06087d
2006-12,2007-02,2,switching,254674,297537.357842,48832.5791667,42863.3578415,1837267445.45,15.5242579613,0.877761498021,clean,,f1310f570fef,3e176f06087d
2006-12,2007-03,3,switching,489300,574265.970311,48832.5791667,84965.9703108,7219216110.85,15.9775646613,1.73994435192,clean,,f1310f570fef,3e176f06087d
2006-12,2007-04,4,switching,584059,658637.561974,48832.5791667,74578.5619742,5561961906.14,12.0026986887,1.52722963331,clean,,f1310f570fef,3e176f06087d
2006-12,2007-05,5,switching,799079,752004.544213,48832.5791667,47074.4557874,2216004387.68,6.06988011227,0.963996917442,clean,,f1310f570fef,3e176f06087d
2006-12,2007-06,6,switching,956768,919291.157669,48832.5791667,37476.842331,1404513711.1,3.99527298249,0.767455722604,clean,,f1310f570fef,3e176f06087d
2007-01,2007-02,1,switching,254674,290220.08588,48749.2614108,35546.08588,1263524221.39,13.0469707053,0.729161526786,clean,,f1310f570fef,3e176f06087d
2007-01,2007-03,2,switching,489300,567068.269955,48749.2614108,77768.2699555,6047903811.87,14.7237042549,1.59527073241,clean,,f1310f570fef,3e176f06087d
2007-01,2007-04,3,switching,584059,651265.837765,48749.2614108,67206.8377645,4516759042.31,10.8808364747,1.37862268719,clean,,f1310f570fef,3e176f06087d
2007-01,2007-05,4,switching,799079,744429.110737,48749.2614108,54649.8892633,2986610396.49,7.08125715481,1.12104035388,clean,,f1310f570fef,3e176f06087d
2007-01,2007-06,5,switching,956768,911334.868414,48749.2614108,45433.1315861,2064169445.72,4.86409312403,0.931975793506,clean,,f1310f570fef,3e176f06087d
2007-01,2007-07,6,switching,715259,714570.102169,48749.2614108,688.89783133,474580.222012,0.096360863027,0.014131451665,clean,,f1310f570fef,3e176f06087d
2007-02,2007-03,1,switching,489300,559078.302466,48550.2024793,69778.3024658,4869011495.01,13.3116647496,1.43724019474,clean,,f1310f570fef,3e176f06087d
2007-02,2007-04,2,switching,584059,643474.249091,48550.2024793,59415.2490915,3530171824.6,9.68043010411,1.22378993407,clean,,f1310f570fef,3e176f06087d
2007-02,2007-05,3,switching,799079,736837.105733,48550.2024793,62241.8942672,3874053401.97,8.10485599245,1.28201101311,clean,,f1310f570fef,3e176f06087d
2007-02,2007-06,4,switching,956768,904740.594637,48550.2024793,52027.4053629,2706850908.8,5.5898109214,1.07162076997,clean,,f1310f570fef,3e176f06087d
2007-02,2007-07,5,switching,715259,708140.814892,48550.2024793,7118.18510825,50668559.2353,1.00016664802,0.146614941746,clean,,f1310f570fef,3e176f06087d
2007-02,2007-08,6,switching,703840,638704.833769,48550.2024793,65135.1662313,4242589879.98,9.70323889273,1.34160441986,clean,,f1310f570fef,3e176f06087d
2007-03,2007-04,1,switching,584059,627884.567602,48620.9506173,43825.5676021,1920680375.65,7.23227859344,0.901372084374,clean,,f1310f570fef,3e176f06087d
2007-03,2007-05,2,switching,799079,721151.944384,48620.9506173,77927.0556161,6072625996.99,10.25200229,1.60274644216,clean,,f1310f570fef,3e176f06087d
2007-03,2007-06,3,switching,956768,888649.19646,48620.9506173,68118.8035396,4640171395.67,7.38248279796,1.40101751765,clean,,f1310f570fef,3e176f06087d
2007-03,2007-07,4,switching,715259,692165.937642,48620.9506173,23093.062358,533289529.069,3.28160482884,0.474961144625,clean,,f1310f570fef,3e176f06087d
2007-03,2007-08,5,switching,703840,622711.028178,48620.9506173,81128.9718224,6581910068.96,12.2315644252,1.66860110287,clean,,f1310f570fef,3e176f06087d
2007-03,2007-09,6,switching,756395,574636.092883,48620.9506173,181758.907117,33036300316.2,27.3109934228,3.73828369888,clean,,f1310f570fef,3e176f06087d
2007-04,2007-05,1,switching,799079,710732.614387,48677.3483607,88346.3856127,7805083850.84,11.7029680751,1.81493833555,clean,,f1310f570fef,3e176f06087d
2007-04,2007-06,2,switching,956768,877720.967622,48677.3483607,79047.0323777,6248433327.72,8.6178803768,1.62389766575,clean,,f1310f570fef,3e176f06087d
